Datum,Kategorie,Name,Studierendenpreis,Preis andere,Nutriscore,meta_kategorie,vegan,rahm,kartoffeln,kroketten,Krokette
2024-04-17,Vegan,"Kichererbsencurry mit Spinat, Blumenkohl, Wurzelgemüse und Reis","1,88 €","3,67 €",A,,,,,,0.0
2024-04-17,Wok-/Grill,"""Gong Bao Chicken"" - Traditionelles chinesisches Wok-Gericht aus der Szechuan-Küche mit Reis","3,72 €","5,59 €",A,,,,,,0.0
2024-04-17,Beilage 1,Schwenkkartoffeln,"0,64 €","1,25 €",B,,,,,,0.0
2024-04-17,Beilage 2,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-04-17,Dessert 1,Vanillepudding,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-17,Dessert 2,Milchreis mit Zimt und Zucker,"0,72 €","1,40 €",C,,,,,,0.0
2024-04-17,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-17,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,,,,,,0.0
2024-04-17,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,,,,,,0.0
2024-04-17,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-17,Suppe,Pürierte Erbsensuppe,"0,56 €","1,09 €",A,,,,,,0.0
2024-04-18,Eintopf,Erbseneintopf,"1,72 €","3,35 €",A,,,,,,0.0
2024-04-18,Essen 1,Schwenkkartoffelpfanne mit Gemüse und Kräuter-Quark,"1,74 €","3,39 €",A,,,,,,0.0
2024-04-18,Essen 2,"""Jägergulasch"" - Schweinegulasch mit Speck und Champignons in Weißwein-Sahnesoße","2,52 €","4,91 €",B,,,,,,0.0
2024-04-18,Vegan,"Veggie-Gyros ""Akropolis"" mit Zaziki","1,62 €","3,16 €",A,,,,,,0.0
2024-04-18,Wok-/Grill,"Hausgemachte Lasagne al forno, Rindfleisch mit Wurzelgemüse, Tomatensoße und Salat","3,69 €","5,56 €",B,,,,,,0.0
2024-04-18,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-04-18,Beilage 2,Nudeln mit Gemüse,"0,52 €","1,01 €",A,,,,,,0.0
2024-04-18,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,,,,,,0.0
2024-04-18,Dessert 2,Vanillepudding,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-18,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-18,Gemüse 1,Balkangemüse,"0,46 €","0,90 €",A,,,,,,0.0
2024-04-18,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,,,,,,0.0
2024-04-18,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-18,Suppe,Apfel-Kürbissuppe,"0,54 €","1,05 €",B,,,,,,0.0
2024-04-19,Aktion,Erbseneintopf,"1,72 €","3,35 €",A,,,,,,0.0
2024-04-19,Eintopf,"Gemüseeintopf ""Pichelsteiner Art""","1,54 €","3,00 €",A,,,,,,0.0
2024-04-19,Essen 1,"""Tortilla Española"" Spanisches Kartoffelomelette mit Paprika und Kirschtomaten","1,96 €","3,82 €",A,,,,,,0.0
2024-04-19,Essen 2,"Fischfiletstreifen ""Kibbeling"" mit Zitronen-Mayonnaise","2,32 €","4,52 €",C,,,,,,0.0
2024-04-19,Essen 3,"""Jägergulasch"" - Schweinegulasch mit Speck und Champignons in Weißwein-Sahnesoße","2,52 €","4,91 €",B,,,,,,0.0
2024-04-19,Vegan,Frisches Grillgemüse mit Kartoffeln aus dem Ofen,"2,32 €","4,52 €",B,,,,,,0.0
2024-04-19,Wok-/Grill,"Großes Schweineschnitzel ""Holsteiner Art"" mit Schmorzwiebeln, Spiegelei und Pommes frites","5,01 €","6,88 €",A,,,,,,0.0
2024-04-19,Beilage 1,Kartoffeln,"0,56 €","1,09 €",A,,,,,,0.0
2024-04-19,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-04-19,Beilage 3,Nudeln mit Gemüse,"0,52 €","1,01 €",A,,,,,,0.0
2024-04-19,Dessert 1,Quark mit Mandarinen,"0,52 €","1,01 €",A,,,,,,0.0
2024-04-19,Dessert 2,Vanillepudding,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-19,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-19,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,,,,,,0.0
2024-04-19,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-19,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,,,,,,0.0
2024-04-22,Eintopf,"""planted. Chicken"" Eintopf mit Curry und Gemüse","2,34 €","4,56 €",A,,,,,,0.0
2024-04-22,Essen 1,Kartoffelgnocchi mit frischem Gemüse und Kräuter-Sahnesoße,"2,06 €","4,02 €",A,,,,,,0.0
2024-04-22,Essen 2,"Putengulasch ""Süß-Sauer"" mit Koriander","2,40 €","4,68 €",A,,,,,,0.0
2024-04-22,Vegan,"Orientalische Couscouspfanne mit Gemüse, Mango, Rosinen, Nüssen und Soja-Joghurtdip","1,96 €","3,82 €",A,,,,,,0.0
2024-04-22,Wok-/Grill,"Medium gegartes Roastbeef mit Kräuterbutter, Pommes frites und hausgemachtem Krautsalat","7,74 €","9,61 €",A,,,,,,0.0
2024-04-22,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-04-22,Beilage 2,Penne Rigate mit Gemüse,"0,47 €","0,91 €",A,,,,,,0.0
2024-04-22,Dessert 1,Joghurt mit Kirschen,"0,59 €","1,14 €",C,,,,,,0.0
2024-04-22,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-22,Gemüse 1,Cordial Mischgemüse,"0,60 €","1,17 €",A,,,,,,0.0
2024-04-22,Gemüse 2,Pariser Karotten,"0,66 €","1,29 €",A,,,,,,0.0
2024-04-22,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-22,Suppe,Gemüsecremesuppe,"0,39 €","0,77 €",B,,,,,,0.0
2024-04-23,Eintopf,Wirsingeintopf,"2,24 €","4,37 €",A,,,,,,0.0
2024-04-23,Essen 1,"Schupfnudeln mit karamellisierten Äpfeln, Ahornsirup und Vanillesoße","2,46 €","4,80 €",C,,,,,,0.0
2024-04-23,Essen 2,Gebratenes Tilapiafilet mit Meerrettich-Sahnesoße,"2,34 €","4,56 €",A,,,,,,0.0
2024-04-23,Vegan,"""Chili con Soja"" mit Kidneybohnen, Mais und Fladenbrot","1,90 €","3,71 €",A,,,,,,0.0
2024-04-23,Wok-/Grill,"""Pimp Your Burger"" - Mariniertes Hähchenbrustfilet mit Cole Slaw, Süßkartoffelpommes und Toppings nach Wahl","5,40 €","7,27 €",B,,,,,,0.0
2024-04-23,Beilage 1,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-04-23,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-04-23,Dessert 1,Buttermilchdessert mit Erdbeeren,"0,63 €","1,24 €",A,,,,,,0.0
2024-04-23,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-23,Gemüse 1,Mischgemüse,"0,64 €","1,25 €",A,,,,,,0.0
2024-04-23,Gemüse 2,Blattspinat in Sojarahm,"0,60 €","1,17 €",A,,,,,,0.0
2024-04-23,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-23,Suppe,Blumenkohlrahmsuppe,"0,53 €","1,03 €",A,,,,,,0.0
2024-04-24,Eintopf,Mediterraner Tomaten-Zucchini-Eintopf,"1,62 €","3,16 €",A,,,,,,0.0
2024-04-24,Essen 1,Blumenkohl-Brokkoligratin mit Béchamelsoße,"1,76 €","3,43 €",A,,,,,,0.0
2024-04-24,Essen 2,Gebackener Hackbraten mit Balkansoße,"2,54 €","4,95 €",A,,,,,,0.0
2024-04-24,Vegan,"""Acht Schätze"" - Pikante Sesamnudeln mit asiatischem Pfannengemüse","1,98 €","3,86 €",A,,,,,,0.0
2024-04-24,Wok-/Grill,"Svícková na smetane - Lendenbraten mit sämiger Wurzelgemüse-Sahne, Semmelknödel und Preiselbeeren","4,36 €","6,23 €",A,,,,,,0.0
2024-04-24,Beilage 1,Mie Nudeln,"0,56 €","1,09 €",A,,,,,,0.0
2024-04-24,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-04-24,Dessert 1,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,,,,,,0.0
2024-04-24,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-24,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,,,,,,0.0
2024-04-24,Gemüse 2,Blumenkohl-Brokkoli-Mix,"0,54 €","1,05 €",A,,,,,,0.0
2024-04-24,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-24,Suppe,Champignonsuppe,"0,55 €","1,08 €",A,,,,,,0.0
2024-04-25,Eintopf,Gartengemüse-Eintopf mit Nudeln,"1,86 €","3,63 €",A,,,,,,0.0
2024-04-25,Essen 1,Zwei Spinatknödel mit Kräuter-Zwiebelsoße,"2,00 €","3,90 €",A,,,,,,0.0
2024-04-25,Essen 2,"Spaghetti ""Bolognese""","2,30 €","4,49 €",A,,,,,,0.0
2024-04-25,Vegan,"Rote Bete Gnocchis mit Gemüse, Champignons und gehackten Walnüssen","1,98 €","3,86 €",A,,,,,,0.0
2024-04-25,Wok-/Grill,"""Fish & Chips"" - Backfisch mit Erbsenpüree und Pommes frites","3,12 €","4,99 €",A,,,,,,0.0
2024-04-25,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-04-25,Beilage 2,Reis mit Erbsen,"0,62 €","1,21 €",A,,,,,,0.0
2024-04-25,Dessert 1,Mangoquark,"0,64 €","1,24 €",A,,,,,,0.0
2024-04-25,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-25,Gemüse 1,Delikatessbohnen,"0,43 €","0,84 €",A,,,,,,0.0
2024-04-25,Gemüse 2,Balkangemüse,"0,46 €","0,90 €",A,,,,,,0.0
2024-04-25,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-25,Suppe,Brokkolisuppe,"0,72 €","1,40 €",A,,,,,,0.0
2024-04-26,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,,,,,,0.0
2024-04-26,Essen 1,"One Pot aus dem Ofen mit Kartoffeln, Gemüse und Cheddar","1,90 €","3,71 €",B,,,,,,0.0
2024-04-26,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,18 €","4,25 €",D,,,,,,0.0
2024-04-26,Vegan,Bunte Tortellini-Gemüsepfanne mit Tomatensoße,"2,22 €","4,33 €",A,,,,,,0.0
2024-04-26,Wok-/Grill,"""Plant-based Schnitzel vom Feld"" mit frischen Rahmchampignons, Pommes frites und Salat","5,54 €","7,41 €",A,,,,,,0.0
2024-04-26,Beilage 1,Couscous,"0,44 €","0,86 €",A,,,,,,0.0
2024-04-26,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-04-26,Dessert 1,Joghurt mit Ananas,"0,52 €","1,01 €",B,,,,,,0.0
2024-04-26,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-26,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,,,,,,0.0
2024-04-26,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-26,Suppe,Rote Linsen-Kartoffelsuppe,"0,56 €","1,10 €",A,,,,,,0.0
2024-04-29,Eintopf,"Hackfleischeintopf ""Budapest"" mit Kartoffeln und Paprika","2,92 €","5,69 €",A,,,,,,0.0
2024-04-29,Essen 1,"Rösti ""Caprese"" mit Tomaten und Mozzarella überbacken","2,20 €","4,29 €",B,,,,,,0.0
2024-04-29,Essen 2,"Holländische ""Frikandel Spezial"" mit Curryketchup, Mayonnaise und feinen Zwiebeln","1,72 €","3,35 €",C,,,,,,0.0
2024-04-29,Vegan,Gebratene schwäbische Maultaschen mit Mischgemüse,"2,14 €","4,17 €",A,,,,,,0.0
2024-04-29,Wok-/Grill,"Frische, bunte Bandnudeln mit Rucola-Pesto, Kirschtomaten und Schweinefiletstreifen","5,16 €","7,03 €",A,,,,,,0.0
2024-04-29,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-04-29,Beilage 2,Schwenkkartoffeln,"0,64 €","1,25 €",B,,,,,,0.0
2024-04-29,Dessert 1,Joghurt mit Ananas,"0,36 €","0,70 €",B,,,,,,0.0
2024-04-29,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-29,Gemüse 1,Brokkoli,"0,76 €","1,48 €",A,,,,,,0.0
2024-04-29,Gemüse 2,Leipziger Allerlei,"0,58 €","1,13 €",A,,,,,,0.0
2024-04-29,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-29,Suppe,Kartoffelsuppe,"0,42 €","0,82 €",A,,,,,,0.0
2024-04-30,Eintopf,Pürierter Kartoffeleintopf mit frischer Blattpetersilie,"1,90 €","3,71 €",A,,,,,,0.0
2024-04-30,Essen 1,Spaghetti al Limone mit gerösteten Mandeln und Parmesan,"1,74 €","3,39 €",B,,,,,,0.0
2024-04-30,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,16 €","4,21 €",B,,,,,,0.0
2024-04-30,Vegan,Frühlingsrolle mit Gemüsefüllung und Mango-Chutney,"2,42 €","4,72 €",C,,,,,,0.0
2024-04-30,Wok-/Grill,"""Pimp Your Burger"" - Rindfleischpatty mit Salat, unserer Haussoße, Pommes frites und Toppings nach Wahl","6,06 €","7,95 €",D,,,,,,0.0
2024-04-30,Beilage 1,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-04-30,Beilage 2,Nudeln mit Gemüse,"0,54 €","1,05 €",A,,,,,,0.0
2024-04-30,Dessert 2,Schokopudding,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-30,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-04-30,Gemüse 1,Blumenkohl,"0,42 €","0,82 €",A,,,,,,0.0
2024-04-30,Gemüse 2,Karottenscheiben,"0,36 €","0,70 €",A,,,,,,0.0
2024-04-30,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-04-30,Suppe,Brokkolisuppe,"0,36 €","0,70 €",A,,,,,,0.0
2024-05-02,Eintopf,Gemüse-Nudeltopf mit veganem Ei,"1,88 €","3,67 €",A,,,,,,0.0
2024-05-02,Essen 1,"""Mac & Cheese"" - Maccaroni mit Chashewkernen und Käsesoße","1,98 €","3,86 €",B,,,,,,0.0
2024-05-02,Essen 2,Hausgemachte Frikadelle mit Champignonrahmsoße,"2,64 €","5,15 €",A,,,,,,0.0
2024-05-02,Vegan,Kartoffel-Endivienstampf mit Falafelbällchen,"2,22 €","4,33 €",B,,,,,,0.0
2024-05-02,Wok-/Grill,"""Powerfood Salatbowl"" mit Hähnchenstreifen in Chili-Kokosrahm auf verschiedenen Salaten und einem Dressing nach Wahl","3,94 €","5,81 €",A,,,,,,0.0
2024-05-02,Beilage 1,Reisnudeln,"0,38 €","0,74 €",A,,,,,,0.0
2024-05-02,Beilage 2,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-02,Dessert 2,Buttermilchdessert Mango,"0,72 €","1,40 €",B,,,,,,0.0
2024-05-02,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-02,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,,,,,,0.0
2024-05-02,Gemüse 2,Ratatouille Gemüse,"0,46 €","0,90 €",A,,,,,,0.0
2024-05-02,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-02,Suppe,Petersilienwurzelsuppe,"0,76 €","1,48 €",A,,,,,,0.0
2024-05-03,Eintopf,Kichererbsen-Tomateneintopf,"1,46 €","3,33 €",A,,,,,,0.0
2024-05-03,Essen 1,Currywurstpfanne mit Paprika und Zwiebeln,"1,90 €","3,71 €",B,,,,,,0.0
2024-05-03,Essen 2,Seelachsfilet mit Spinat und Mozzarella überbacken und Zitronensoße,"2,96 €","5,77 €",A,,,,,,0.0
2024-05-03,Vegan,Bunter Gemüse-Mix mit tomatisierten Vollkornnudeln und frischem Basilikum,"2,12 €","4,13 €",A,,,,,,0.0
2024-05-03,Wok-/Grill,American Pancakes mit Beerenobst und Vanillesoße,"3,20 €","5,07 €",C,,,,,,0.0
2024-05-03,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-05-03,Beilage 2,Reis mit Gemüse,"0,60 €","1,17 €",B,,,,,,0.0
2024-05-03,Dessert 2,Grießpudding mit Himbeeren,"0,46 €","0,90 €",C,,,,,,0.0
2024-05-03,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-03,Gemüse 1,Kaisergemüse,"0,48 €","0,94 €",A,,,,,,0.0
2024-05-03,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-03,Suppe,Kräutersuppe,"0,42 €","0,82 €",B,,,,,,0.0
2024-05-06,Eintopf,"""Blumenkohleintopf mit Kartoffeln und Kichererbsen""","1,64 €","3,20 €",A,,,,,,0.0
2024-05-06,Essen 1,Kartoffel-Spitzkohlpfanne mit Walnuss-Apfeldip,"1,84 €","3,59 €",A,,,,,,0.0
2024-05-06,Essen 2,Schweinegulasch Toskana im Reisrand,"2,86 €","5,58 €",A,,,,,,0.0
2024-05-06,Vegan,Jackfruit-Kürbis-Curry mit Ananas und Kokosmilch,"1,98 €","3,86 €",A,,,,,,0.0
2024-05-06,Wok-/Grill,"""Pierogi"" mit Kartoffel-Quarkfüllung, Gemüsestiften und Schnittlauch-Crème-fraîche","2,74 €","4,61 €",B,,,,,,0.0
2024-05-06,Beilage 1,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-05-06,Beilage 2,Rosmarinkartoffeln,"0,64 €","1,25 €",A,,,,,,0.0
2024-05-06,Dessert 1,Erdbeercremejoghurt,"0,46 €","0,90 €",B,,,,,,0.0
2024-05-06,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-06,Gemüse 1,Brokkoli,"0,68 €","1,33 €",A,,,,,,0.0
2024-05-06,Gemüse 2,Ratatouille Gemüse,"0,48 €","0,90 €",A,,,,,,0.0
2024-05-06,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-06,Suppe,Kohlrabicremesuppe,"0,50 €","0,98 €",A,,,,,,0.0
2024-05-07,Eintopf,Linseneintopf,"1,54 €","3,28 €",A,,,,,,0.0
2024-05-07,Essen 1,"Gebratener Reis mit Gemüse, Ei und einer Hähnchenhaxe","2,50 €","4,88 €",A,,,,,,0.0
2024-05-07,Essen 2,Rotbarschfilet mit Rahmgemüse,"2,20 €","4,29 €",A,,,,,,0.0
2024-05-07,Vegan,Backkartoffel mit Blattspinat und Kirschtomaten gefüllt,"1,96 €","3,82 €",A,,,,,,0.0
2024-05-07,Wok-/Grill,"""Pimp your Burger"" - Kross gebratenes Gemüse-Patty mit Pommes frites und Toppings nach Wahl","5,82 €","7,69 €",B,,,,,,0.0
2024-05-07,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-07,Beilage 2,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-05-07,Dessert 2,Grießpudding mit Himbeeren,"0,74 €","1,44 €",C,,,,,,0.0
2024-05-07,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-07,Gemüse 1,Delikatessbohnen,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-07,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,,,,,,0.0
2024-05-07,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-07,Suppe,Champignonsuppe,"0,54 €","1,05 €",A,,,,,,0.0
2024-05-08,Eintopf,"Möhren ""Durcheinander""","1,78 €","3,47 €",A,,,,,,0.0
2024-05-08,Essen 1,Semmelknödel mit Waldpilzen,"1,92 €","3,74 €",B,,,,,,0.0
2024-05-08,Essen 2,"""Pulled-Porkpfanne BBQ"" mit Paprika und Zwiebeln","2,34 €","4,56 €",A,,,,,,0.0
2024-05-08,Vegan,Hausgemachte Linsenlasagne mit Tomatensoße,"2,22 €","4,39 €",A,,,,,,0.0
2024-05-08,Wok-/Grill,"Choriatiki salata Griechischer Gemüsesalat mit roten Linsen, Oliven, Gurken, Tomaten, Paprika und gebratenem Halloumi","5,48 €","7,35 €",C,,,,,,0.0
2024-05-08,Beilage 1,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-05-08,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-05-08,Dessert 2,Quark mit Erdbeeren,"0,72 €","1,40 €",A,,,,,,0.0
2024-05-08,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-08,Gemüse 1,Erbsen,"0,48 €","0,94 €",A,,,,,,0.0
2024-05-08,Gemüse 2,Mexicogemüse,"0,64 €","1,25 €",A,,,,,,0.0
2024-05-08,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-08,Suppe,Brokkolisuppe,"0,52 €","1,01 €",A,,,,,,0.0
2024-05-10,Eintopf,Unser Bestseller: Ungarische Gulaschsuppe,"3,28 €","6,40 €",A,,,,,,0.0
2024-05-10,Essen 1,Süßer Germknödel mit warmer Vanillesoße und Waldbeeren,"1,68 €","3,28 €",B,,,,,,0.0
2024-05-10,Essen 2,Zwei Kutterfrikadellen mit Remouladensoße,"2,20 €","4,29 €",D,,,,,,0.0
2024-05-10,Vegan,Gnocchi-Gyros-Pfanne mit Zaziki,"1,72 €","3,35 €",A,,,,,,0.0
2024-05-10,Wok-/Grill,Rheinischer Sauerbraten mit Apfelrotkohl und frischen Kartoffelklößen,"5,78 €","7,65 €",A,,,,,,0.0
2024-05-10,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-10,Beilage 2,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-05-10,Dessert 1,Blaubeerjoghurt,"0,64 €","1,25 €",C,,,,,,0.0
2024-05-10,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-10,Gemüse 1,Romanobohnen,"0,52 €","1,01 €",A,,,,,,0.0
2024-05-10,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-10,Suppe,Asiatische Gemüsesuppe,"0,62 €","1,21 €",A,,,,,,0.0
2024-05-13,Eintopf,Eintopf von grünen Bohnen,"1,72 €","3,35 €",A,,,,,,0.0
2024-05-13,Essen 1,Gefüllte Gnocchi mit Ajvarsoße und gebratenen Paprikastreifen,"2,34 €","4,56 €",B,,,,,,0.0
2024-05-13,Essen 2,Paniertes Hähnchenschnitzel mit Rahmsoße,"2,19 €","4,28 €",B,,,,,,0.0
2024-05-13,Vegan,"Kartoffel-Gemüsepfanne mit Falaffelbällchen, Cashewkernen und Koriander","1,95 €","3,80 €",A,,,,,,0.0
2024-05-13,Wok-/Grill,"Tomatenrisotto mit Green Mountain Balls, veganem Fetakäse und Rucola","4,31 €","6,18 €",B,,,,,,0.0
2024-05-13,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-13,Beilage 2,Kroketten,"0,61 €","1,19 €",C,,,,,,1.0
2024-05-13,Dessert 1,Pfirsichquark,"0,62 €","1,21 €",A,,,,,,0.0
2024-05-13,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-13,Gemüse 1,Rahmkohlrabi,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-13,Gemüse 2,Blumenkohl,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-13,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-13,Suppe,Karotten-Ingwersuppe,"0,39 €","0,76 €",A,,,,,,0.0
2024-05-14,Eintopf,Spitzkohleintopf,"1,83 €","3,56 €",A,,,,,,0.0
2024-05-14,Essen 1,Spaghetti mit einer rauchigen Speck-Sahnesoße,"1,65 €","3,22 €",B,,,,,,0.0
2024-05-14,Essen 2,Gebratenes Buntbarschfilet mit Lauchrahmsoße,"2,20 €","4,28 €",B,,,,,,0.0
2024-05-14,Vegan,Seitan Ragout mit Mischpilzen und Vollkornnudeln,"2,14 €","4,17 €",A,,,,,,0.0
2024-05-14,Wok-/Grill,"""Pimp Your Burger"" Zartes Hähnchenbrustfilet mit Haussoße, Rucola, Pommes frites und Toppings","5,23 €","7,10 €",B,,,,,,0.0
2024-05-14,Beilage 1,Rosmarinkartoffeln,"0,62 €","1,21 €",A,,,,,,0.0
2024-05-14,Beilage 2,Pommes frites,"0,60 €","1,17 €",B,,,,,,0.0
2024-05-14,Dessert 1,Joghurt mit Kirschen,"0,56 €","1,09 €",C,,,,,,0.0
2024-05-14,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-14,Gemüse 1,Leipziger Allerlei,"0,58 €","1,13 €",A,,,,,,0.0
2024-05-14,Gemüse 2,Brokkoli,"0,76 €","1,48 €",A,,,,,,0.0
2024-05-14,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-14,Suppe,Blumenkohlrahmsuppe,"0,54 €","1,05 €",A,,,,,,0.0
2024-05-15,Eintopf,Lauchrahmtopf mit Kartoffelwürfeln und Suppengemüse,"1,62 €","3,16 €",A,,,,,,0.0
2024-05-15,Essen 1,Allgäuer Käsespätzle mit Lauch und Röstzwiebeln,"2,43 €","4,74 €",A,,,,,,0.0
2024-05-15,Essen 2,Kasselerrückenbraten mit Malzbiersoße,"2,24 €","4,37 €",A,,,,,,0.0
2024-05-15,Vegan,Indisches Rote Linsen Dal mit Blattspinat,"1,92 €","3,75 €",A,,,,,,0.0
2024-05-15,Wok-/Grill,"Cevapcici - Hausgemachte Hackfleischröllchen mit Zwiebelringen, Zaziki und Djuvec-Reis","4,66 €","6,53 €",A,,,,,,0.0
2024-05-15,Beilage 1,Kartoffeln,"0,44 €","0,86 €",A,,,,,,0.0
2024-05-15,Beilage 2,Reis,"0,46 €","0,90 €",A,,,,,,0.0
2024-05-15,Dessert 2,Milchreis mit Zimt und Zucker,"0,74 €","1,48 €",C,,,,,,0.0
2024-05-15,Dessert Gläser,Dessert im Glas,"1,60 €","1,60 €",C,,,,,,0.0
2024-05-15,Gemüse 1,Wirsing Gemüse Sojarahm TK,"0,60 €","1,20 €",A,,,,,,0.0
2024-05-15,Gemüse 2,Kaisergemüse,"0,48 €","0,94 €",A,,,,,,0.0
2024-05-15,Salat,Kleine Salatschale,"0,60 €","1,17 €",C,,,,,,0.0
2024-05-15,Suppe,Curry-Rahmsuppe,"0,52 €","1,01 €",A,,,,,,0.0
2024-05-16,Eintopf,Erbseneintopf,"1,73 €","3,37 €",A,,,,,,0.0
2024-05-16,Essen 1,Kartoffeltaschen mit Frischkäsefüllung und Mangoldsoße,"2,35 €","4,58 €",B,,,,,,0.0
